State,Year,Month,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita
Missouri,2018,8,0.033719161290322576,0.04753225806451613,9.919354838709678,48.41935483870968,0.2600250967741935,0.34838709677419355,6.32258064516129,3.774193548387097,0.6124672580645161,2.641935483870968,12.483870967741936,3.193548387096774,9.660279322580646,22.62258064516129,11.32258064516129,20.838709677419356,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Missouri,2018,9,0.0274221,0.04096666666666667,9.816666666666666,39.1,0.23819443333333332,0.33,5.433333333333334,3.5,0.6264249333333333,3.0233333333333334,11.266666666666667,3.533333333333333,10.890883866666666,23.38,11.9,21.633333333333333,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Missouri,2018,10,0.020760899999999995,0.02911666666666667,9.833333333333334,26.9,0.21152776666666667,0.29,6.066666666666666,3.1,0.43928543333333336,1.9866666666666668,10.866666666666667,2.2666666666666666,10.7746585,21.663333333333334,13.033333333333333,20.0,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Missouri,2018,11,0.0155517,0.02178,10.82,20.16,0.25450004,0.376,7.16,4.08,0.56915812,2.408,9.52,2.84,13.021393920000001,24.268,12.48,22.44,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Missouri,2018,12,0.015310112903225806,0.021354838709677422,10.193548387096774,19.774193548387096,0.2866935806451613,0.4483870967741936,7.548387096774194,5.032258064516129,0.4946377096774194,2.061290322580645,10.580645161290322,2.4193548387096775,14.092497032258064,25.625806451612902,13.806451612903226,23.612903225806452,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,1,0.014302930232558136,0.024162790697674418,11.023255813953488,22.3953488372093,0.6216917441860466,0.913953488372093,9.953488372093023,10.372093023255815,1.1157646744186045,2.8534883720930235,7.8604651162790695,3.372093023255814,23.410481744186047,37.52558139534884,13.581395348837209,35.0,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,2,0.02727653571428571,0.037875,11.339285714285714,35.142857142857146,0.35609267857142857,0.5839285714285715,7.428571428571429,6.660714285714286,0.5620917142857144,1.5892857142857142,9.107142857142858,1.5178571428571428,17.38603444642857,33.7625,13.107142857142858,31.589285714285715,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,3,0.033677316666666665,0.04478333333333333,10.633333333333333,41.55,0.24428171666666668,0.3733333333333333,5.733333333333333,4.1,0.3762549666666667,0.9583333333333334,9.016666666666667,0.6833333333333333,13.343015766666667,28.058333333333334,12.866666666666667,26.0,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,4,0.042675125,0.05270833333333333,9.875,51.354166666666664,0.17836564583333334,0.2791666666666667,6.3125,3.0,0.5330238125,0.9562499999999999,7.729166666666667,0.6458333333333334,9.727133541666666,25.37291666666667,9.4375,23.583333333333332,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,5,0.045280981132075473,0.05484905660377359,9.754716981132075,57.64150943396226,0.14882079245283017,0.21132075471698114,4.2075471698113205,2.188679245283019,0.025021377358490558,0.24716981132075472,8.452830188679245,0.0,7.620052339622641,20.41320754716981,8.924528301886792,18.81132075471698,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,6,0.047368615384615384,0.059076923076923075,9.615384615384615,67.0,0.14323853846153847,0.22692307692307695,5.653846153846154,2.4038461538461537,0.17182184615384613,0.5634615384615385,8.884615384615385,0.19230769230769232,8.53789376923077,22.234615384615385,10.403846153846153,20.615384615384617,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,7,0.04966401694915253,0.06233898305084746,9.271186440677965,78.03389830508475,0.17799738983050847,0.2627118644067797,6.186440677966102,2.847457627118644,0.2715068813559322,0.6050847457627119,8.457627118644067,0.15254237288135594,7.8828250677966105,19.23220338983051,7.966101694915254,17.661016949152543,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,8,0.04975601851851851,0.06177777777777777,9.444444444444445,75.37037037037037,0.21652335185185187,0.30925925925925923,5.648148148148148,3.4074074074074074,0.2611952777777778,0.6981481481481482,8.203703703703704,0.2222222222222222,9.06146512962963,23.522222222222222,8.62962962962963,21.77777777777778,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,9,0.038930849999999996,0.05291666666666666,9.6,54.36666666666667,0.23527774999999998,0.385,5.666666666666667,4.25,0.30328378333333333,0.925,6.816666666666666,0.6166666666666667,12.844218549999999,30.259999999999998,9.183333333333334,28.15,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,10,0.026803129032258063,0.039887096774193546,9.5,36.903225806451616,0.27011651612903226,0.4580645161290323,8.758064516129032,5.17741935483871,0.27454540322580645,0.9548387096774194,8.193548387096774,0.7096774193548387,13.941010870967741,30.68548387096774,12.435483870967742,28.467741935483872,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,11,0.0177739,0.031516666666666665,9.933333333333334,29.1,0.5081712833333333,0.88,8.766666666666667,10.066666666666666,0.9142388333333333,2.268333333333333,10.8,2.55,21.38880695,36.915,15.283333333333333,34.483333333333334,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
Nevada,2018,12,0.01830374193548387,0.028112903225806448,10.64516129032258,25.903225806451612,0.510927435483871,0.8790322580645161,10.14516129032258,10.03225806451613,0.7558775161290323,1.946774193548387,10.209677419354838,2.1129032258064515,19.295566032258066,33.33870967741935,13.274193548387096,31.032258064516128,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,1,0.031240967741935487,0.03561290322580645,11.32258064516129,32.87096774193548,0.21599461290322583,0.25161290322580643,3.5806451612903225,2.5806451612903225,1.0296517419354838,1.667741935483871,9.741935483870968,1.5161290322580645,4.074463419354839,9.048387096774194,11.35483870967742,8.129032258064516,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,2,0.031215307692307695,0.036576923076923076,10.653846153846153,33.84615384615385,0.21995188461538462,0.2423076923076923,2.5384615384615383,2.4615384615384617,1.1525556923076923,1.4923076923076921,10.153846153846153,1.3076923076923077,2.9873388846153848,7.1,12.384615384615385,6.346153846153846,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,3,0.04085730434782609,0.044782608695652176,9.73913043478261,41.56521739130435,0.20597826086956522,0.21304347826086958,0.30434782608695654,2.130434782608696,0.737377347826087,0.9695652173913044,7.217391304347826,0.5217391304347826,1.6174931304347826,4.5260869565217385,8.695652173913043,3.9565217391304346,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,4,0.04074725925925926,0.04648148148148148,11.037037037037036,44.25925925925926,0.2,0.2,0.0,2.0,0.5721281851851852,0.8074074074074075,5.592592592592593,0.18518518518518517,2.0766986296296297,4.82962962962963,10.814814814814815,4.185185185185185,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,5,0.0392764,0.0486,9.8,46.85,0.17854165,0.2,1.1,2.0,0.78986195,1.48,9.4,1.25,2.0013548,4.425,9.4,4.05,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,6,0.030957181818181814,0.038636363636363635,9.636363636363637,36.09090909090909,0.1304924090909091,0.16818181818181818,4.136363636363637,1.6818181818181819,0.8656955454545454,1.0,8.454545454545455,0.5,1.6028313636363636,3.5863636363636364,11.409090909090908,3.1818181818181817,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,7,0.03013264516129032,0.039903225806451614,10.193548387096774,37.29032258064516,0.11075267741935485,0.12903225806451613,2.064516129032258,1.2903225806451613,1.1013122580645163,1.2645161290322582,8.96774193548387,0.967741935483871,1.7270039032258064,4.664516129032258,13.387096774193548,4.096774193548387,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,8,0.024767565217391305,0.034304347826086955,9.217391304347826,32.0,0.14559178260869565,0.1782608695652174,4.521739130434782,1.7826086956521738,0.4899794347826087,0.6652173913043479,7.826086956521739,0.08695652173913043,1.287936652173913,2.639130434782609,11.173913043478262,2.260869565217391,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,9,0.0184702,0.027600000000000003,9.533333333333333,25.6,0.19222219999999998,0.22000000000000003,2.2,2.2,0.6619510666666667,0.7799999999999999,5.066666666666666,0.06666666666666667,1.6369323999999998,3.1,9.066666666666666,2.6,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,10,0.022371935483870967,0.028193548387096774,10.258064516129032,26.06451612903226,0.17997312903225807,0.20967741935483872,3.064516129032258,2.096774193548387,0.8729997419354839,1.070967741935484,7.870967741935484,0.6774193548387096,2.377175741935484,5.690322580645161,12.548387096774194,5.096774193548387,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,11,0.0241056,0.029133333333333334,13.433333333333334,27.0,0.20999993333333336,0.24333333333333332,1.6,2.5,0.7633552666666666,1.0233333333333332,11.133333333333333,0.5333333333333333,3.6456062000000005,7.826666666666667,13.666666666666666,7.033333333333333,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Hampshire,2018,12,0.024233096774193545,0.03048387096774194,11.709677419354838,28.161290322580644,0.20860029032258065,0.267741935483871,4.774193548387097,2.806451612903226,0.8428244516129032,1.2806451612903227,10.838709677419354,1.032258064516129,4.9419471290322585,11.093548387096773,11.483870967741936,10.096774193548388,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,1,0.018058629032258064,0.02443548387096774,10.5,22.661290322580644,0.2895833387096774,0.42903225806451617,7.064516129032258,4.774193548387097,0.7630047903225806,1.8903225806451613,10.564516129032258,1.935483870967742,19.01791822580645,32.38709677419355,11.193548387096774,30.629032258064516,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,2,0.018205782608695653,0.026217391304347824,12.543478260869565,24.26086956521739,0.2764492826086956,0.43260869565217386,8.543478260869565,4.913043478260869,0.4520982391304348,1.1891304347826088,12.065217391304348,0.9782608695652174,16.86500404347826,31.52173913043478,13.08695652173913,29.869565217391305,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,3,0.0309035,0.03651612903225806,11.96774193548387,33.79032258064516,0.18014109677419357,0.25806451612903225,5.935483870967742,2.8225806451612905,0.34308117741935484,0.8193548387096774,8.741935483870968,0.4838709677419355,11.97859066129032,24.387096774193548,9.564516129032258,22.967741935483872,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,4,0.03449686206896551,0.042465517241379314,10.46551724137931,39.98275862068966,0.1805316551724138,0.2637931034482759,5.931034482758621,2.8793103448275863,0.34909798275862064,0.8913793103448276,9.620689655172415,0.5689655172413793,12.06024798275862,25.913793103448278,11.275862068965518,24.5,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,5,0.03243692857142857,0.04183928571428571,10.696428571428571,42.785714285714285,0.13846725,0.20714285714285713,6.160714285714286,2.3035714285714284,0.41842064285714287,1.5535714285714286,9.714285714285714,1.5357142857142858,11.644385517857144,24.017857142857142,10.053571428571429,22.642857142857142,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,6,0.03461349152542372,0.0443728813559322,10.016949152542374,45.50847457627118,0.1841807627118644,0.24067796610169492,4.745762711864407,2.5762711864406778,0.11839489830508473,0.5322033898305084,11.152542372881356,0.2542372881355932,8.294694491525425,19.305084745762713,11.067796610169491,18.135593220338983,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,7,0.03519653571428571,0.047232142857142854,10.0,51.785714285714285,0.21219155357142858,0.2625,3.7857142857142856,2.75,0.11759360714285713,0.43571428571428567,8.392857142857142,0.14285714285714285,7.736912160714286,16.946428571428573,10.0,15.964285714285714,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,8,0.033040806451612906,0.04437096774193548,10.32258064516129,44.70967741935484,0.26612909677419355,0.3387096774193548,6.451612903225806,3.838709677419355,0.06422399999999999,0.3661290322580645,7.370967741935484,0.22580645161290322,9.189763725806452,20.548387096774192,9.048387096774194,19.370967741935484,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,9,0.020922549999999998,0.02905,11.4,27.116666666666667,0.24965281666666667,0.3283333333333333,6.016666666666667,3.566666666666667,0.038837616666666665,0.21833333333333332,7.083333333333333,0.08333333333333333,8.916468183333334,17.25,11.3,16.283333333333335,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,10,0.0194228813559322,0.02676271186440678,11.542372881355933,24.8135593220339,0.26938735593220337,0.3932203389830508,9.169491525423728,4.440677966101695,0.10113206779661017,0.5728813559322034,9.35593220338983,0.4067796610169492,11.70664172881356,24.949152542372882,12.983050847457626,23.576271186440678,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,11,0.015587271186440677,0.022644067796610167,12.372881355932204,20.949152542372882,0.33161018644067797,0.46779661016949153,7.491525423728813,5.322033898305085,0.18660432203389832,0.752542372881356,10.05084745762712,0.4576271186440678,14.958777237288135,26.74576271186441,12.542372881355933,25.203389830508474,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Jersey,2018,12,0.013385919354838705,0.020241935483870967,11.838709677419354,18.725806451612904,0.3867607096774194,0.5483870967741935,6.741935483870968,6.338709677419355,0.23179779032258066,0.7419354838709677,8.048387096774194,0.45161290322580644,18.58185935483871,30.983870967741936,11.016129032258064,29.241935483870968,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,1,0.021851806451612905,0.03293548387096774,10.451612903225806,30.451612903225808,0.3957695806451613,0.6064516129032258,9.64516129032258,6.967741935483871,0.7652365806451613,3.0161290322580645,9.387096774193548,3.5483870967741935,19.250836741935483,36.519354838709674,12.67741935483871,34.03225806451613,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,2,0.030959071428571426,0.039714285714285716,11.5,36.785714285714285,0.23968246428571427,0.3678571428571429,8.428571428571429,4.107142857142857,0.42611414285714283,1.2,9.0,0.9285714285714286,12.159345107142856,30.185714285714287,10.142857142857142,28.035714285714285,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,3,0.037061133333333336,0.046799999999999994,10.6,43.3,0.23831436666666667,0.31333333333333335,3.933333333333333,3.433333333333333,0.3337009,0.8366666666666667,7.9,0.4666666666666667,11.051733366666667,28.773333333333333,7.233333333333333,26.633333333333333,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,4,0.04922292592592593,0.05777777777777778,10.74074074074074,62.592592592592595,0.20030862962962961,0.24444444444444446,3.3703703703703702,2.5185185185185186,0.24296107407407405,0.5666666666666667,7.888888888888889,0.18518518518518517,7.052949777777777,20.951851851851853,9.296296296296296,19.444444444444443,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,5,0.04845874193548387,0.05916129032258065,9.935483870967742,68.64516129032258,0.1947106129032258,0.23548387096774193,4.064516129032258,2.4193548387096775,0.241584,0.5225806451612903,9.290322580645162,0.03225806451612903,7.217463483870968,19.17096774193548,10.580645161290322,17.612903225806452,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,6,0.048102766666666665,0.05963333333333333,9.966666666666667,68.4,0.20356483333333333,0.24000000000000002,3.1666666666666665,2.4,0.29668643333333333,0.5466666666666666,9.033333333333333,0.06666666666666667,6.222555566666667,16.696666666666665,12.333333333333334,15.433333333333334,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,7,0.054535,0.06570967741935484,10.161290322580646,85.7741935483871,0.18991935483870967,0.2161290322580645,1.5483870967741935,2.193548387096774,0.2830079677419355,0.46774193548387094,10.709677419354838,0.03225806451612903,5.03516135483871,13.180645161290323,9.516129032258064,11.870967741935484,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,8,0.04797629999999999,0.061000000000000006,9.833333333333334,72.6,0.1533289,0.2,5.066666666666666,2.0,0.4993497333333333,0.7899999999999999,8.866666666666667,0.13333333333333333,6.3047269,16.94,9.766666666666667,15.566666666666666,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,9,0.03674022222222222,0.048740740740740744,9.88888888888889,45.148148148148145,0.15390951851851853,0.2111111111111111,5.148148148148148,2.1481481481481484,0.6286014814814814,0.9074074074074074,8.481481481481481,0.3333333333333333,7.495365407407407,18.74074074074074,14.037037037037036,17.333333333333332,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,10,0.02776745161290322,0.03587096774193548,10.225806451612904,33.16129032258065,0.16942658064516128,0.23870967741935484,5.741935483870968,2.4516129032258065,0.6636981935483871,1.035483870967742,9.387096774193548,0.5806451612903226,7.82587129032258,20.161290322580644,12.64516129032258,18.612903225806452,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,11,0.02327944827586207,0.035448275862068966,9.689655172413794,32.86206896551724,0.33789444827586207,0.4931034482758621,6.344827586206897,5.724137931034483,0.9390888620689656,1.8413793103448275,10.275862068965518,1.793103448275862,16.78966572413793,33.52413793103448,13.89655172413793,31.20689655172414,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New Mexico,2018,12,0.02135196774193548,0.031096774193548386,10.741935483870968,28.70967741935484,0.33897851612903224,0.5645161290322581,9.32258064516129,6.419354838709677,1.0314516129032258,1.961290322580645,9.870967741935484,2.064516129032258,16.702125516129033,33.648387096774194,13.903225806451612,31.322580645161292,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New York,2018,1,0.017445967741935485,0.02337096774193548,10.96774193548387,21.725806451612904,0.3496945,0.4435483870967742,6.17741935483871,5.129032258064516,1.431029983870968,2.996774193548387,10.919354838709678,3.467741935483871,21.49116791935484,33.21935483870968,11.14516129032258,30.822580645161292,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New York,2018,2,0.0172971282051282,0.025333333333333333,12.282051282051283,23.435897435897434,0.36206010256410254,0.5153846153846154,8.717948717948717,5.948717948717949,0.7730844615384616,1.8358974358974358,9.333333333333334,1.9230769230769231,22.724638589743588,38.05897435897436,11.820512820512821,35.51282051282051,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New York,2018,3,0.03126348148148148,0.036314814814814814,11.185185185185185,33.629629629629626,0.27587448148148147,0.3351851851851852,4.518518518518518,3.6481481481481484,0.5469004444444444,1.5296296296296295,8.055555555555555,1.3703703703703705,14.189543333333335,27.183333333333334,9.907407407407407,25.27777777777778,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New York,2018,4,0.03510436666666667,0.043083333333333335,10.833333333333334,39.85,0.28210650000000004,0.35833333333333334,6.516666666666667,4.0,0.4368871166666667,1.3900000000000001,11.1,1.3,14.094861166666668,30.651666666666664,10.616666666666667,28.5,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New York,2018,5,0.0338326935483871,0.04395161290322581,10.774193548387096,45.435483870967744,0.2839605806451613,0.38225806451612904,6.854838709677419,4.370967741935484,0.35783237096774195,1.0403225806451613,8.741935483870968,0.7580645161290323,14.011482451612903,31.65967741935484,10.951612903225806,29.5,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New York,2018,6,0.033407900000000004,0.04328333333333333,10.383333333333333,44.416666666666664,0.24321751666666666,0.33666666666666667,6.116666666666666,3.85,0.2993362833333333,0.83,11.35,0.4166666666666667,11.044759066666666,24.3,12.716666666666667,22.483333333333334,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
New York,2018,7,0.03576806451612904,0.04896774193548387,9.82258064516129,54.75806451612903,0.24991037096774193,0.3064516129032258,2.870967741935484,3.3870967741935485,0.23661129032258066,0.7241935483870967,10.629032258064516,0.4032258064516129,10.787487596774193,23.509677419354837,11.209677419354838,21.741935483870968,0.019386973180076626,5.098275862068966,1.5461302681992337,1.4045402298850573,0.07022814559386974,154.37421455938696,0.008831417624521073,0.01717421264367816,0.005740353164750958,120.8130620881226
